0,40,8,294,295,294,24847,39936887,4.992110875
0,40,8,294,295,294,24858,39936884,4.9921105
0,40,8,294,295,294,24847,39936886,4.99211075
0,60,8,294,274,257,22696,39936886,4.99211075
0,60,8,294,295,294,24444,39936887,4.992110875
0,60,8,294,295,294,24443,39936886,4.99211075
0,60,8,294,295,294,24435,39936887,4.992110875
0,60,8,294,295,294,24429,39936885,4.992110625
0,80,8,294,273,225,22460,39936885,4.992110625
0,80,8,294,295,243,24294,39936886,4.99211075
0,80,8,294,287,239,23639,39936887,4.992110875
0,80,8,294,277,222,22820,39936886,4.99211075
0,80,8,294,295,236,24291,39936887,4.992110875
1,0,0,1102,401,0,37529,39771167,4.971395875
1,0,0,1102,416,0,38881,39916315,4.989539375
1,0,0,1102,399,0,37339,39880029,4.985003625
1,0,0,1102,374,0,34976,39952605,4.994075625
1,0,0,1102,404,0,37812,39916314,4.98953925
1,20,0,1102,1101,0,101763,39988889,4.998611125
1,20,0,1102,1101,0,101877,39988888,4.998611
1,20,0,1102,1102,0,101849,39988888,4.998611
1,20,0,1102,1102,0,101961,39988888,4.998611
1,20,0,1102,1103,0,102019,39988891,4.998611375
1,40,0,1102,1103,189,100556,39988888,4.998611
1,40,0,1102,1103,157,100570,39988889,4.998611125
1,40,0,1102,1103,128,100521,39988889,4.998611125
1,40,0,1102,1103,167,100544,39988889,4.998611125
1,40,0,1102,1103,168,100587,39988889,4.998611125
1,60,0,1102,1103,949,98689,39988888,4.998611
1,60,0,1102,1103,940,98694,39988889,4.998611125
1,60,0,1102,1103,958,98720,39988888,4.998611
1,60,0,1102,1103,919,98713,39988888,4.998611
1,60,0,1102,1103,917,98742,39988889,4.998611125
1,80,0,1102,1095,985,97220,39988889,4.998611125
1,80,0,1102,1094,974,97184,39988889,4.998611125
1,80,0,1102,1095,964,97267,39988889,4.998611125
1,80,0,1102,1092,970,97001,39988887,4.998610875
1,80,0,1102,1095,975,97239,39988889,4.998611125
1,0,2,1102,1017,0,93381,39988889,4.998611125
1,0,2,1102,1004,0,92205,39988888,4.998611
1,0,2,1102,1015,0,93215,39988893,4.998611625
1,0,2,1102,1023,0,93954,39988889,4.998611125
1,0,2,1102,1026,0,94256,39988889,4.998611125
1,20,2,1102,1103,203,100067,39988891,4.998611375
1,20,2,1102,1103,202,100133,39988891,4.998611375
1,20,2,1102,1103,206,100088,39988890,4.99861125
1,20,2,1102,1103,218,100129,39988891,4.998611375
1,20,2,1102,1103,188,100101,39988889,4.998611125
1,40,2,1102,1102,913,98912,39988891,4.998611375
1,40,2,1102,1102,889,98825,39988890,4.99861125
1,40,2,1102,1102,915,98881,39988891,4.998611375
1,40,2,1102,1103,930,98964,39988891,4.998611375
1,40,2,1102,1103,893,98942,39988891,4.998611375
1,60,2,1102,1103,1075,97415,39988890,4.99861125
1,60,2,1102,1103,1077,97429,39988890,4.99861125
1,60,2,1102,1103,1074,97403,39988891,4.998611375
1,60,2,1102,1103,1068,97458,39988891,4.998611375
1,60,2,1102,1103,1070,97433,39988889,4.998611125
1,80,2,1102,1098,1015,96636,39988888,4.998611
1,80,2,1102,1094,1014,96315,39988891,4.998611375
1,80,2,1102,1092,1017,96111,39988890,4.99861125
1,80,2,1102,1095,1010,96350,39988890,4.99861125
1,80,2,1102,1092,1019,96060,39952602,4.99407525
1,0,4,1102,1101,12,99242,39988893,4.998611625
1,0,4,1102,1101,15,99133,39988893,4.998611625
1,0,4,1102,1099,11,98982,39988891,4.998611375
1,0,4,1102,1098,24,98941,39988892,4.9986115
1,0,4,1102,1099,20,99049,39988891,4.998611375
1,20,4,1102,1102,1041,97821,39988891,4.998611375
1,20,4,1102,1103,1028,97878,39988890,4.99861125
1,20,4,1102,1103,1038,97844,39988890,4.99861125
1,20,4,1102,1103,1029,97872,39988892,4.9986115
1,20,4,1102,1103,1039,97877,39988892,4.9986115
1,40,4,1102,1103,1094,96647,39988893,4.998611625
1,40,4,1102,1103,1099,96640,39988891,4.998611375
1,40,4,1102,1103,1099,96696,39988891,4.998611375
1,40,4,1102,1103,1101,96631,39988892,4.9986115
1,40,4,1102,1103,1098,96660,39988893,4.998611625
1,60,4,1102,1103,1097,95121,39988893,4.998611625
1,60,4,1102,1103,1102,95128,39988892,4.9986115
1,60,4,1102,1103,1098,95109,39988892,4.9986115
1,60,4,1102,1103,1099,95162,39988893,4.998611625
1,60,4,1102,1103,1099,95101,39988892,4.9986115
1,80,4,1102,1095,1026,94082,39988893,4.998611625
1,80,4,1102,1097,1023,94248,39988893,4.998611625
1,80,4,1102,1102,1030,94600,39988893,4.998611625
1,80,4,1102,1094,1030,93994,39988892,4.9986115
1,80,4,1102,1098,1028,94344,39988893,4.998611625
1,0,6,1102,1102,816,97304,39988892,4.9986115
1,0,6,1102,1100,727,97301,39988888,4.998611
1,0,6,1102,1103,738,97544,39988891,4.998611375
1,0,6,1102,1102,697,97504,39988889,4.998611125
1,0,6,1102,1103,720,97600,39988889,4.998611125
1,0,6,1102,1102,701,97514,39988892,4.9986115
1,20,6,1102,1103,1095,96010,39988891,4.998611375
1,20,6,1102,1103,1098,96000,39988891,4.998611375
